"X","id","journ","vol","issue","articleNum","title","has.data","url","article.url","data.url","htmlFile","publication.date","data.size","data.unit","keywords","JEL","JEL1","JEL2","JEL3","JEL4","JEL5","JEL6","JEL7","zip.size","data.files.size","size.7z","size.ado","size.c","size.cpp","size.csv","size.dat","size.do","size.dta","size.f95","size.g","size.gms","size.gz","size.java","size.js","size.lng","size.m","size.mat","size.mod","size.nb","size.prg","size.py","size.r","size.rdata","size.sas","size.sas7bdat","size.tar","size.tsp","size.txt","size.xls","size.xlsx","size.xml","size.zip","size.ztt","year","month","date"
16,"aer_103_1_4","aer",103,1,4,"Coercive Contract Enforcement: Law and the Labor Market in Nineteenth Century Industrial Britain","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.103.1.107","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.103.1.107","http://www.aeaweb.org/aer/data/feb2013/20100770_data.zip","D:/libraries/ScrapAER/html/aer_vol_103_issue_1_article_4.html","2013/02",1.73,"MB",NA,"J31: Wage Level and Structure; Wage Differentials, J41: Labor Contracts, K12: Contract Law, K31: Labor Law, N33: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: Pre-1913, N43: Economic History: Government, War, Law, International Relations, and Regulation: Europe: Pre-1913, ","J31: Wage Level and Structure; Wage Differentials","J41: Labor Contracts","K12: Contract Law","K31: Labor Law","N33: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: Pre-1913","N43: Economic History: Government, War, Law, International Relations, and Regulation: Europe: Pre-1913","",10.168309,10.064323,0,0,0,0,0,0,0.067075,10.064323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,"2013-2-01"
88,"aer_98_5_2","aer",98,5,2,"The Costs of Remoteness: Evidence from German Division and Reunification","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.5.1766","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.5.1766","http://www.aeaweb.org/aer/data/dec08/20050315_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_5_article_2.html","2008/12",1.14,"MB",NA,"N94: Regional and Urban History: Europe: 1913-, R12: Size and Spatial Distributions of Regional Economic Activity, R23: Urban, Rural, and Regional Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics, , , , ","N94: Regional and Urban History: Europe: 1913-","R12: Size and Spatial Distributions of Regional Economic Activity","R23: Urban, Rural, and Regional Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics","","","","",8.119616,7.511224,0,0,0,0,6.498231,0,0.080394,1.012993,0,0,0,0,0,0,0,0.032313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,12,"2008-12-01"
20,"aer_101_2_11","aer",101,2,11,"The Bidder's Curse","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.101.2.749","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.101.2.749","http://www.aeaweb.org/aer/data/april2011/20080534_data.zip","D:/libraries/ScrapAER/html/aer_vol_101_issue_2_article_11.html","2011/04",24.19,"MB",NA,"D12: Consumer Economics: Empirical Analysis, D44: Auctions, , , , , ","D12: Consumer Economics: Empirical Analysis","D44: Auctions","","","","","",93.006606,80.965685,0,0,0,0,0.212765,0,0.054087,3.088664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760504,77.664256,0,0,0,0,2011,4,"2011-4-01"
83,"aer_103_6_16","aer",103,6,16,"Consumer Spending and the Economic Stimulus Payments of 2008","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.103.6.2530","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.103.6.2530","http://www.aeaweb.org/aer/data/oct2013/20110021_data.zip","D:/libraries/ScrapAER/html/aer_vol_103_issue_6_article_16.html","2013/10",3.22,"MB",NA,"D12: Consumer Economics: Empirical Analysis, D14: Household Saving; Personal Finance, E21: Macroeconomics: Consumption; Saving; Wealth, E62: Fiscal Policy, , , ","D12: Consumer Economics: Empirical Analysis","D14: Household Saving; Personal Finance","E21: Macroeconomics: Consumption; Saving; Wealth","E62: Fiscal Policy","","","",10.698692,10.645095,0,0,0,0,0,0,0.046064,10.592415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001035,0,0.05268,0,0,0,2013,10,"2013-10-01"
68,"aer_102_5_11","aer",102,5,11,"What Do You Think Would Make You Happier? What Do You Think You Would Choose?","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.102.5.2083","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.102.5.2083","http://www.aeaweb.org/aer/data/aug2012/20101267_data.zip","D:/libraries/ScrapAER/html/aer_vol_102_issue_5_article_11.html","2012/05",2.12,"MB",NA,"D03: Behavioral Economics: Underlying Principles, I31: General Welfare, , , , , ","D03: Behavioral Economics: Underlying Principles","I31: General Welfare","","","","","",32.182283,31.110958,0,0,0,0,0,0,0.009736,31.110958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8,"2012-8-01"
12,"aer_100_1_2","aer",100,1,2,"Learning about a New Technology: Pineapple in Ghana","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.100.1.35","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.100.1.35","http://www.aeaweb.org/aer/data/mar2010/20050697_data.zip","D:/libraries/ScrapAER/html/aer_vol_100_issue_1_article_2.html","2010/03",1.42,"MB",NA,"D83: Search; Learning; Information and Knowledge; Communication; Belief, O13: Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products, O33: Technological Change: Choices and Consequences; Diffusion Processes, Q16: Agricultural R&D; Agricultural Technology; Agricultural Extension Services, , , ","D83: Search; Learning; Information and Knowledge; Communication; Belief","O13: Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products","O33: Technological Change: Choices and Consequences; Diffusion Processes","Q16: Agricultural R&D; Agricultural Technology; Agricultural Extension Services","","","",14.666785,14.413219,0,0.017329,0,0,0,0,0.175026,14.413219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003282,0,0,0,0,0,2010,3,"2010-3-01"
39,"aejapp_4_4_8","aejapp",4,4,8,"Deregulation, Consolidation, and Efficiency: Evidence from US Nuclear Power","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/app.4.4.194","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/app.4.4.194","http://www.aeaweb.org/aej/app/data/2012-0052_data.zip","D:/libraries/ScrapAER/html/aejapp_vol_4_issue_4_article_8.html","2012/07",76.01,"MB",NA,"L11: Production, Pricing, and Market Structure; Size Distribution of Firms, L51: Economics of Regulation, L94: Electric Utilities, L98: Industry Studies: Utilities and Transportation: Government Policy, Q42: Alternative Energy Sources, Q48: Energy: Government Policy, ","L11: Production, Pricing, and Market Structure; Size Distribution of Firms","L51: Economics of Regulation","L94: Electric Utilities","L98: Industry Studies: Utilities and Transportation: Government Policy","Q42: Alternative Energy Sources","Q48: Energy: Government Policy","",593.277421,592.921346,0,0,0,0,1.284881,0,0.104282,590.968129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652288,0.016048,0,0,0,2012,10,"2012-10-01"
28,"aejapp_5_3_9","aejapp",5,3,9,"Teaching Practices and Social Capital","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/app.5.3.189","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/app.5.3.189","http://www.aeaweb.org/aej/app/data/2012-0247_data.zip","D:/libraries/ScrapAER/html/aejapp_vol_5_issue_3_article_9.html","2013/07",184.07,"MB",NA,"D83: Search; Learning; Information and Knowledge; Communication; Belief, I21: Analysis of Education, Z13: Economic Sociology; Economic Anthropology; Social and Economic Stratification, , , , ","D83: Search; Learning; Information and Knowledge; Communication; Belief","I21: Analysis of Education","Z13: Economic Sociology; Economic Anthropology; Social and Economic Stratification","","","","",1001.811272,1001.747985,0,0,0,0,0,0,0.034211,1001.747985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7,"2013-7-01"
50,"aer_103_4_2","aer",103,4,2,"Why Don't the Poor Save More? Evidence from Health Savings Experiments","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.103.4.1138","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.103.4.1138","http://www.aeaweb.org/aer/data/june2013/20110911_data.zip","D:/libraries/ScrapAER/html/aer_vol_103_issue_4_article_2.html","2013/06",0.232,"MB",NA,"C93: Field Experiments, D14: Personal Finance, D91: Intertemporal Consumer Choice; Life Cycle Models and Saving, I12: Health Production, O12: Microeconomic Analyses of Economic Development, , ","C93: Field Experiments","D14: Personal Finance","D91: Intertemporal Consumer Choice; Life Cycle Models and Saving","I12: Health Production","O12: Microeconomic Analyses of Economic Development","","",0.676907,0.43356,0,0,0,0,0,0,0.031259,0.43356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5,"2013-5-01"
19,"aejpol_1_2_8","aejpol",1,2,8,"The Paradox of Declining Female Happiness","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.1.2.190","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.1.2.190","http://www.aeaweb.org/aej/pol/data/2008-0014_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_1_issue_2_article_8.html","2009/08",279.25,"MB",NA,"I31: General Welfare, J16: Economics of Gender; Non-labor Discrimination, J28: Safety; Job Satisfaction; Related Public Policy, , , , ","I31: General Welfare","J16: Economics of Gender; Non-labor Discrimination","J28: Safety; Job Satisfaction; Related Public Policy","",NA,NA,NA,1595.498054,1449.529406,0,0,0,0,0,10.634788,4.318667,1438.894618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011706,0,0,0,0,0,2009,5,"2009-5-01"
27,"aer_102_2_12","aer",102,2,12,"Violent Conflict and Behavior: A Field Experiment in Burundi","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.102.2.941","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.102.2.941","http://www.aeaweb.org/aer/data/april2012/20100015_data.zip","D:/libraries/ScrapAER/html/aer_vol_102_issue_2_article_12.html","2012/04",0.22474,"MB",NA,"C93: Field Experiments, D12: Consumer Economics: Empirical Analysis, D74: Conflict; Conflict Resolution; Alliances, O12: Microeconomic Analyses of Economic Development, O17: Formal and Informal Sectors; Shadow Economy; Institutional Arrangements, O18: Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure, ","C93: Field Experiments","D12: Consumer Economics: Empirical Analysis","D74: Conflict; Conflict Resolution; Alliances","O12: Microeconomic Analyses of Economic Development","O17: Formal and Informal Sectors; Shadow Economy; Institutional Arrangements","O18: Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure","",0.453356,0.257283,0,0,0,0,0,0,0.009401,0.257283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4,"2012-4-01"
27,"aejpol_2_4_3","aejpol",2,4,3,"International Trade in Used Vehicles: The Environmental Consequences of NAFTA","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.2.4.58","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.2.4.58","http://www.aeaweb.org/aej/pol/data/2009-0122_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_2_issue_4_article_3.html","2010/11",548.65,"MB",NA,"F13: Trade Policy; International Trade Organizations, F14: Country and Industry Studies of Trade, L62: Automobiles; Other Transportation Equipment, O13: Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products, O19: International Linkages to Development; Role of International Organizations, Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling, Q56: Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth","F13: Trade Policy; International Trade Organizations","F14: Country and Industry Studies of Trade","L62: Automobiles; Other Transportation Equipment","O13: Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products","O19: International Linkages to Development; Role of International Organizations","Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling","Q56: Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth",NA,NA,0,0,0,0,0.390066,0,0.050084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.755704,0,0,0,0,0,2010,11,"2010-11-01"
70,"aer_103_5_4","aer",103,5,4,"Time Use during the Great Recession","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.103.5.1664","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.103.5.1664","http://www.aeaweb.org/aer/data/aug2013/20110981_data.zip","D:/libraries/ScrapAER/html/aer_vol_103_issue_5_article_4.html","2013/08",263.39,"MB",NA,"D31: Personal Income, Wealth, and Their Distributions, E32: Business Fluctuations; Cycles, J22: Time Allocation and Labor Supply, , , , ","D31: Personal Income, Wealth, and Their Distributions","E32: Business Fluctuations; Cycles","J22: Time Allocation and Labor Supply","","","","",1885.803902,1882.722561,0,0,0,0,0,975.904264,2.993939,904.156409,0,0,0,0,0,0,0,0.004638,0,0,0,0,0,0,0,0,0,0,0,0,2.661888,0,0,0,0,2013,8,"2013-8-01"
14,"aejpol_5_2_11","aejpol",5,2,11,"The Contagion Effect of Neighboring Foreclosures","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.2.313","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.2.313","http://www.aeaweb.org/aej/pol/data/2011-0169_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_2_article_11.html","2013/05",161.48,"MB",NA,"R23: Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics, R31: Housing Supply and Markets, , , , , ","R23: Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics","R31: Housing Supply and Markets","","","","","",1575.433054,1575.175426,0,0,0,0,0,0,0.003661,1575.175426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5,"2013-5-01"
38,"aejpol_5_4_4","aejpol",5,4,4,"Measuring the Environmental Benefits of Wind-Generated Electricity","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.107","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.107","http://www.aeaweb.org/aej/pol/data/2011-0166_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_4.html","2013/11",166.79,"MB",NA,"L94: Electric Utilities, L98: Industry Studies: Utilities and Transportation: Government Policy, Q42: Alternative Energy Sources, Q48: Energy: Government Policy, Q51: Valuation of Environmental Effects, Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling, Q54: Climate; Natural Disasters; Global Warming","L94: Electric Utilities","L98: Industry Studies: Utilities and Transportation: Government Policy","Q42: Alternative Energy Sources","Q48: Energy: Government Policy","Q51: Valuation of Environmental Effects","Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling","Q54: Climate; Natural Disasters; Global Warming",406.092462,406.047186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026563,406.047186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,"2013-11-01"
36,"aejapp_5_4_7","aejapp",5,4,7,"Asymmetric Information between Employers","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/app.5.4.165","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/app.5.4.165","http://www.aeaweb.org/aej/app/data/2010-0146_data.zip","D:/libraries/ScrapAER/html/aejapp_vol_5_issue_4_article_7.html","2013/10",62.81,"MB",NA,"D82: Asymmetric and Private Information; Mechanism Design, J24: Human Capital; Skills; Occupational Choice; Labor Productivity, J31: Wage Level and Structure; Wage Differentials, M12: Personnel Management; Executives; Executive Compensation, , , ","D82: Asymmetric and Private Information; Mechanism Design","J24: Human Capital; Skills; Occupational Choice; Labor Productivity","J31: Wage Level and Structure; Wage Differentials","M12: Personnel Management; Executives; Executive Compensation","","","",695.642557,618.232747,0,0,0,0,71.106047,302.097284,0.679694,152.288808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790425,92.740608,0,0,0.002699,0,0,0,0,0,2013,10,"2013-10-01"
29,"aejpol_4_4_10","aejpol",4,4,10,"Clunkers or Junkers? Adverse Selection in a Vehicle Retirement Program","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.4.4.253","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.4.4.253","http://www.aeaweb.org/aej/pol/data/2011-0112_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_4_issue_4_article_10.html","2012/05",235.15,"MB",NA,"D82: Asymmetric and Private Information; Mechanism Design, Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling, Q58: Environmental Economics: Government Policy, R48: Transportation Systems: Government Pricing and Policy, , , ","D82: Asymmetric and Private Information; Mechanism Design","Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling","Q58: Environmental Economics: Government Policy","R48: Transportation Systems: Government Pricing and Policy","","","",1896.312918,1896.065661,0,0.006864,0,0,0.000225,0,0.11597,1896.065436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,11,"2012-11-01"
20,"aejpol_2_3_4","aejpol",2,3,4,"Is Lottery Gambling Addictive?","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.2.3.90","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.2.3.90","http://www.aeaweb.org/aej/pol/data/2009-0004_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_2_issue_3_article_4.html","2010/08",221.38,"MB",NA,"D12: Consumer Economics: Empirical Analysis, H27: Taxation, Subsidies, and Revenues: Other Sources of Revenue, H71: State and Local Taxation, Subsidies, and Revenue, , , , ","D12: Consumer Economics: Empirical Analysis","H27: Taxation, Subsidies, and Revenues: Other Sources of Revenue","H71: State and Local Taxation, Subsidies, and Revenue","","","","",704.284785,704.248464,0,0,0,0,0,0,0.014536,704.248464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,8,"2010-8-01"
15,"aejapp_5_2_6","aejapp",5,2,6,"Making Yourself Attractive: Pre-marital Investments and the Returns to Education in the Marriage Market","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/app.5.2.151","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/app.5.2.151","http://www.aeaweb.org/aej/app/data/2011-0209_data.zip","D:/libraries/ScrapAER/html/aejapp_vol_5_issue_2_article_6.html","2013/04",188.88,"MB",NA,"C78: Bargaining Theory; Matching Theory, D83: Search; Learning; Information and Knowledge; Communication; Belief, J12: Marriage; Marital Dissolution; Family Structure; Domestic Abuse, J16: Economics of Gender; Non-labor Discrimination, N31: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: U.S.; Canada: Pre-1913, , ","C78: Bargaining Theory; Matching Theory","D83: Search; Learning; Information and Knowledge; Communication; Belief","J12: Marriage; Marital Dissolution; Family Structure; Domestic Abuse","J16: Economics of Gender; Non-labor Discrimination","N31: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: U.S.; Canada: Pre-1913","","",1802.111677,1801.486215,0,0,0,0,0,1801.430053,0.559441,0.056162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4,"2013-4-01"
14,"aejpol_1_2_3","aejpol",1,2,3,"Tax Sensitivity and Home State Preferences in Internet Purchasing","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.1.2.53","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.1.2.53","http://www.aeaweb.org/aej/pol/data/2007-0029_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_1_issue_2_article_3.html","2009/08",128.55,"MB",NA,"D12: Consumer Economics: Empirical Analysis, H25: Business Taxes and Subsidies including sales and value-added (VAT), H71: State and Local Taxation, Subsidies, and Revenue, L81: Retail and Wholesale Trade; e-Commerce, , , ","D12: Consumer Economics: Empirical Analysis","H25: Business Taxes and Subsidies including sales and value-added (VAT)","H71: State and Local Taxation, Subsidies, and Revenue","L81: Retail and Wholesale Trade; e-Commerce",NA,NA,NA,1015.352963,1015.123967,0,0,0,0,0.006356,0,0.065556,1015.117611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010568,0,0,0,0,0,2009,5,"2009-5-01"
3,"aejpol_4_1_3","aejpol",4,1,3,"Green Infrastructure: The Effects of Urban Rail Transit on Air Quality","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.4.1.58","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.4.1.58","http://www.aeaweb.org/aej/pol/data/2010-0083_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_4_issue_1_article_3.html","2012/02",114.2,"MB",NA,"L92: Railroads and Other Surface Transportation, Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling, R41: Transportation: Demand, Supply, and Congestion; Safety and Accidents; Transportation Noise, R53: Public Facility Location Analysis; Public Investment and Capital Stock, , , ","L92: Railroads and Other Surface Transportation","Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling","R41: Transportation: Demand, Supply, and Congestion; Safety and Accidents; Transportation Noise","R53: Public Facility Location Analysis; Public Investment and Capital Stock","","","",583.007289,582.969466,0,0,0,0,0,0,0.036361,582.969466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001462,0,0,0,0,0,2012,2,"2012-2-01"
28,"aejapp_3_3_9","aejapp",3,3,9,"Do Social Connections Reduce Moral Hazard? Evidence from the New York City Taxi Industry","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/app.3.3.244","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/app.3.3.244","http://www.aeaweb.org/aej/app/data/2010-0200_data.zip","D:/libraries/ScrapAER/html/aejapp_vol_3_issue_3_article_9.html","2011/07",50.54,"MB",NA,"D82: Asymmetric and Private Information, D86: Economics of Contract: Theory, L92: Railroads and Other Surface Transportation, Z13: Economic Sociology; Economic Anthropology; Social and Economic Stratification, , , ","D82: Asymmetric and Private Information","D86: Economics of Contract: Theory","L92: Railroads and Other Surface Transportation","Z13: Economic Sociology; Economic Anthropology; Social and Economic Stratification","","","",183.747825,164.439569,0,0,0,0,96.687448,0,0.031077,63.066297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.685824,0,0,0,0,2011,7,"2011-7-01"
20,"aejapp_6_2_9","aejapp",6,2,9,"Testing Paternalism: Cash versus In-Kind Transfers","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/app.6.2.195","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/app.6.2.195","http://www.aeaweb.org/aej/app/data/0602/2012-0440_data.zip","D:/data/EconJournalData/html/aejapp_vol_6_issue_2_article_9.html","2014/04",39.61,"MB",NA,"I14: Health and Inequality, I18: Health: Government Policy; Regulation; Public Health, I38: Welfare, Well-Being, and Poverty: Government Programs; Provision and Effects of Welfare Programs, O15: Economic Development: Human Resources; Human Development; Income Distribution; Migration, , , ","I14: Health and Inequality","I18: Health: Government Policy; Regulation; Public Health","I38: Welfare, Well-Being, and Poverty: Government Programs; Provision and Effects of Welfare Programs","O15: Economic Development: Human Resources; Human Development; Income Distribution; Migration","","","",460.61238,460.483712,0,0,0,0,0.004407,0,0.104934,459.752999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726306,0,2014,4,"2014-4-01"
40,"aejpol_5_4_6","aejpol",5,4,6,"Superstar Cities","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.5.4.167","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.5.4.167","http://www.aeaweb.org/aej/pol/data/2012-0082_data.zip","D:/libraries/ScrapAER/html/aejpol_vol_5_issue_4_article_6.html","2013/11",31.69,"MB",NA,"R11: Regional Economic Activity: Growth, Development, Environmental Issues, and Changes, R23: Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics, R31: Housing Supply and Markets, R52: Regional Government Analysis: Land Use and Other Regulations, , , ","R11: Regional Economic Activity: Growth, Development, Environmental Issues, and Changes","R23: Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics","R31: Housing Supply and Markets","R52: Regional Government Analysis: Land Use and Other Regulations","","","",80.470802,12.312872,0,0,0,0,2.792539,0,0.270753,9.491149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.872748,0.029184,0,0,0,0,2013,11,"2013-11-01"
12,"aejpol_6_2_1","aejpol",6,2,1,"The Differential Effects of Bilateral Tax Treaties","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.6.2.1","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.6.2.1","http://www.aeaweb.org/aej/pol/data/0602/2012-0203_data.zip","D:/data/EconJournalData/html/aejpol_vol_6_issue_2_article_1.html","2014/05",1.98,"MB",NA,"F23: Multinational Firms; International Business, H25: Business Taxes and Subsidies including sales and value-added (VAT), H87: International Fiscal Issues; International Public Goods, , , , ","F23: Multinational Firms; International Business","H25: Business Taxes and Subsidies including sales and value-added (VAT)","H87: International Fiscal Issues; International Public Goods","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,5,"2014-5-01"
3,"aer_105_1_11","aer",105,1,11,"Institutional Corruption and Election Fraud: Evidence from a Field Experiment in Afghanistan","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.20131063","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.20120427",NA,"D:/data/EconJournalData/html/aer_vol_105_issue_1_article_11.html","2015/",0,"MB",NA,"C93: Field Experiments, D02: Institutions: Design, Formation, Operations, and Impact, D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior, K42: Illegal Behavior and the Enforcement of Law, O17: Formal and Informal Sectors; Shadow Economy; Institutional Arrangements, , ","C93: Field Experiments","D02: Institutions: Design, Formation, Operations, and Impact","D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior","K42: Illegal Behavior and the Enforcement of Law","O17: Formal and Informal Sectors; Shadow Economy; Institutional Arrangements","","",56.389631,56.275112,0,0,0,0,0,0,0.074807,56.275112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1,"2015-1-01"
