"X","id","journal","vol","issue","articleNum","title","has.data","url","article.url","data.url","htmlFile","publication.date","data.size","data.unit","keywords","JEL","JEL1","JEL2","JEL3","JEL4","JEL5","JEL6","JEL7","zip.size","data.files.size","size.7z","size.ado","size.c","size.cpp","size.csv","size.dat","size.do","size.dta","size.f95","size.g","size.gms","size.gz","size.java","size.js","size.lng","size.m","size.mat","size.mod","size.nb","size.prg","size.py","size.r","size.rdata","size.sas","size.sas7bdat","size.tar","size.tsp","size.txt","size.xls","size.xlsx","size.xml","size.zip","size.ztt","year","month","date"
10,"aer_98_1_18","aer",98,1,18,"A Model of Housing in the Presence of Adjustment Costs: A Structural Interpretation of Habit Persistence","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.474","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.474","http://www.aeaweb.org/aer/data/mar08/20031145_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_18.html","2008/03",1.78,"MB",NA,"G11: Portfolio Choice; Investment Decisions, R21: Urban, Rural, and Regional Economics: Housing Demand, , , , , ","G11: Portfolio Choice; Investment Decisions","R21: Urban, Rural, and Regional Economics: Housing Demand","","","","","",8.761886,8.743936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01795,8.743936,0,0,0,0,2008,3,"2008-3-01"
11,"aer_98_1_19","aer",98,1,19,"A Simple Auction Mechanism for the Optimal Allocation of the Commons","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.496","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.496",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_19.html","2008/03",0,"MB",NA,"D44: Auctions, L51: Economics of Regulation, , , , , ","D44: Auctions","L51: Economics of Regulation","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,3,"2008-3-01"
12,"aer_98_1_2","aer",98,1,2,"Rational Expectations in Games","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.72","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.72",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_2.html","2008/03",0,"MB",NA,"C72: Noncooperative Games, D83: Search; Learning; Information and Knowledge; Communication; Belief, D84: Expectations; Speculations, , , , ","C72: Noncooperative Games","D83: Search; Learning; Information and Knowledge; Communication; Belief","D84: Expectations; Speculations","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,3,"2008-3-01"
13,"aer_98_1_20","aer",98,1,20,"The Dynamic Behavior of the Real Exchange Rate in Sticky Price Models","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.519","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.519","http://www.aeaweb.org/aer/data/mar08/20070484_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_20.html","2008/03",0.14504,"MB",NA,"E31: Price Level; Inflation; Deflation, E32: Business Fluctuations; Cycles, F31: Foreign Exchange, , , , ","E31: Price Level; Inflation; Deflation","E32: Business Fluctuations; Cycles","F31: Foreign Exchange","","","","",0.302971,0.175755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849,0.021131,0,0,0,0,0,0,0,0,0,0,0,0.154624,0,0,0,0,2008,3,"2008-3-01"
14,"aer_98_1_21","aer",98,1,21,"Collective Memory, Cultural Transmission, and Investments","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.534","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.534",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_21.html","2008/03",0,"MB",NA,"Z13: Economic Sociology; Economic Anthropology, , , , , , ","Z13: Economic Sociology; Economic Anthropology","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,3,"2008-3-01"
15,"aer_98_1_22","aer",98,1,22,"Bureaucrats or Politicians? Comment","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.561","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.561",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_22.html","2008/03",0,"MB",NA,"D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior, D73: Bureaucracy; Administrative Processes in Public Organizations; Corruption, , , , , ","D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior","D73: Bureaucracy; Administrative Processes in Public Organizations; Corruption","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,3,"2008-3-01"
16,"aer_98_1_3","aer",98,1,3,"Asymmetric Auctions with Resale","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.87","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.87",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_3.html","2008/03",0,"MB",NA,"D44: Auctions, , , , , , ","D44: Auctions","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,3,"2008-3-01"
17,"aer_98_1_4","aer",98,1,4,"Optimal Gerrymandering: Sometimes Pack, but Never Crack","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.113","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.113",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_4.html","2008/03",0,"MB",NA,"D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior, , , , , , ","D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,3,"2008-3-01"
18,"aer_98_1_5","aer",98,1,5,"When Does Coordination Require Centralization?","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.145","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.145",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_5.html","2008/03",0,"MB",NA,"D23: Organizational Behavior; Transaction Costs; Property Rights, D83: Search; Learning; Information and Knowledge; Communication; Belief, L23: Organization of Production, M11: Production Management, , , ","D23: Organizational Behavior; Transaction Costs; Property Rights","D83: Search; Learning; Information and Knowledge; Communication; Belief","L23: Organization of Production","M11: Production Management","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,3,"2008-3-01"
19,"aer_98_1_6","aer",98,1,6,"On the Empirical Content of Quantal Response Equilibrium","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.180","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.180",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_6.html","2008/03",0,"MB",NA,"C72: Noncooperative Games, D84: Expectations; Speculations, , , , , ","C72: Noncooperative Games","D84: Expectations; Speculations","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,3,"2008-3-01"
20,"aer_98_1_7","aer",98,1,7,"A Dynamic Theory of Public Spending, Taxation, and Debt","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.201","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.201",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_7.html","2008/03",0,"MB",NA,"D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior, E62: Fiscal Policy, H20: Taxation, Subsidies, and Revenue: General, H50: National Government Expenditures and Related Policies: General, H60: National Budget, Deficit, and Debt: General, , ","D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior","E62: Fiscal Policy","H20: Taxation, Subsidies, and Revenue: General","H50: National Government Expenditures and Related Policies: General","H60: National Budget, Deficit, and Debt: General","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,3,"2008-3-01"
21,"aer_98_1_8","aer",98,1,8,"Vertical Arrangements, Market Structure, and Competition: An Analysis of Restructured US Electricity Markets","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.237","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.237","http://www.aeaweb.org/aer/data/mar08/20050207_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_8.html","2008/03",5.56,"MB",NA,"L11: Production, Pricing, and Market Structure; Size Distribution of Firms, L13: Oligopoly and Other Imperfect Markets, L94: Electric Utilities, , , , ","L11: Production, Pricing, and Market Structure; Size Distribution of Firms","L13: Oligopoly and Other Imperfect Markets","L94: Electric Utilities","","","","",19.121226,18.278904,0,0,0,0,0,0,0.046826,18.278904,0,0,0,0,0,0,0,0,0,0.008172,0,0,0,0,0,0,0,0,0,0.503082,0,0,0,0,0,2008,3,"2008-3-01"
22,"aer_98_1_9","aer",98,1,9,"Persistence of Power, Elites, and Institutions","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.1.267","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.1.267",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_1_article_9.html","2008/03",0,"MB",NA,"D02: Institutions: Design, Formation, and Operations, D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior, , , , , ","D02: Institutions: Design, Formation, and Operations","D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,3,"2008-3-01"
23,"aer_98_3_1","aer",98,3,1,"But Who Will Guard the Guardians?","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.577","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.577",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_1.html","2008/06",0,"MB",NA,"D02: Institutions: Design, Formation, and Operations, , , , , , ","D02: Institutions: Design, Formation, and Operations","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,6,"2008-6-01"
24,"aer_98_3_10","aer",98,3,10,"Income and Democracy","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.808","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.808","http://www.aeaweb.org/aer/data/june08/20050219_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_10.html","2008/06",0.66555,"MB",NA,"D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior, O47: Measurement of Economic Growth; Aggregate Productivity; Cross-Country Output Convergence, , , , , ","D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior","O47: Measurement of Economic Growth; Aggregate Productivity; Cross-Country Output Convergence","","","","","",2.580992,2.545664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.545664,0,0,0,0,2008,6,"2008-6-01"
25,"aer_98_3_11","aer",98,3,11,"Do People Vote with Their Feet? An Empirical Test of Tiebout","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.843","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.843","http://www.aeaweb.org/aer/data/june08/20060190_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_11.html","2008/06",14.81,"MB",NA,"D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior, H41: Public Goods, H73: State and Local Government; Intergovernmental Relations: Interjurisdictional Differentials and Their Effects, Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling, , , ","D72: Models of Political Processes: Rent-seeking, Elections, Legislatures, and Voting Behavior","H41: Public Goods","H73: State and Local Government; Intergovernmental Relations: Interjurisdictional Differentials and Their Effects","Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling","","","",60.680108,60.630355,0,0,0,0,0,0,0.039578,60.630355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6,"2008-6-01"
26,"aer_98_3_12","aer",98,3,12,"Information Aggregation in Polls","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.864","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.864",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_12.html","2008/06",0,"MB",NA,"D82: Asymmetric and Private Information, C42: Survey Methods, , , , , ","D82: Asymmetric and Private Information","C42: Survey Methods","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,6,"2008-6-01"
27,"aer_98_3_13","aer",98,3,13,"Stability in Supply Chain Networks","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.897","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.897",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_13.html","2008/06",0,"MB",NA,"D85: Network Formation and Analysis: Theory, L14: Transactional Relationships; Contracts and Reputation; Networks, , , , , ","D85: Network Formation and Analysis: Theory","L14: Transactional Relationships; Contracts and Reputation; Networks","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,6,"2008-6-01"
28,"aer_98_3_14","aer",98,3,14,"Thar She Blows: Can Bubbles Be Rekindled with Experienced Subjects?","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.924","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.924","http://www.aeaweb.org/aer/data/june08/20060312_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_14.html","2008/06",0.39245,"MB",NA,"D83: Search; Learning; Information and Knowledge; Communication; Belief, C91: Design of Experiments: Laboratory, Individual, , , , , ","D83: Search; Learning; Information and Knowledge; Communication; Belief","C91: Design of Experiments: Laboratory, Individual","","","","","",0.751321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38399,0,0,0,0,0,2008,6,"2008-6-01"
29,"aer_98_3_15","aer",98,3,15,"Stationary Concepts for Experimental 2x2-Games","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.938","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.938","http://www.aeaweb.org/aer/data/june08/20051147_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_15.html","2008/06",0.21349,"MB",NA,"C70: Game Theory and Bargaining Theory: General, , , , , , ","C70: Game Theory and Bargaining Theory: General","","","","","","",0.498926,0.37888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37888,0,0,0,0,2008,6,"2008-6-01"
30,"aer_98_3_16","aer",98,3,16,"Contracts, Hold-Up, and Exports: Textiles and Opium in Colonial India","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.967","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.967",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_16.html","2008/06",0,"MB",NA,"D86: Economics of Contract: Theory, L67: Other Consumer Nondurables, O13: Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products, O19: International Linkages to Development; Role of International Organizations, Q13: Agricultural Markets and Marketing; Cooperatives; Agribusiness, N65: Economic History: Manufacturing and Construction: Asia including Middle East, N75: Economic History: Transport, Trade, Energy, Technology, and Other Services: Asia including Middle East","D86: Economics of Contract: Theory","L67: Other Consumer Nondurables","O13: Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products","O19: International Linkages to Development; Role of International Organizations","Q13: Agricultural Markets and Marketing; Cooperatives; Agribusiness","N65: Economic History: Manufacturing and Construction: Asia including Middle East","N75: Economic History: Transport, Trade, Energy, Technology, and Other Services: Asia including Middle East",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,6,"2008-6-01"
31,"aer_98_3_17","aer",98,3,17,"Pride and Prejudice: The Human Side of Incentive Theory","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.990","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.990",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_17.html","2008/06",0,"MB",NA,"D82: Asymmetric and Private Information, , , , , , ","D82: Asymmetric and Private Information","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,6,"2008-6-01"
32,"aer_98_3_18","aer",98,3,18,"Historical Property Rights, Sociality, and the Emergence of Impersonal Exchange in Long-Distance Trade","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.1009","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.1009","http://www.aeaweb.org/aer/data/june08/20061025_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_18.html","2008/06",5.64,"MB",NA,"D51: Exchange and Production Economies, P14: Capitalist Systems: Property Rights, , , , , ","D51: Exchange and Production Economies","P14: Capitalist Systems: Property Rights","","","","","",9.184163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113621,0,0,0,0,0,2008,6,"2008-6-01"
33,"aer_98_3_19","aer",98,3,19,"Credit Elasticities in Less-Developed Economies: Implications for Microfinance","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.1040","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.1040","http://www.aeaweb.org/aer/data/june08/20070848_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_19.html","2008/06",2.24,"MB",NA,"G21: Banks; Other Depository Institutions; Micro Finance Institutions; Mortgages, O15: Economic Development: Human Resources; Human Development; Income Distribution; Migration, O16: Economic Development: Financial Markets; Saving and Capital Investment; Corporate Finance and Governance, , , , ","G21: Banks; Other Depository Institutions; Micro Finance Institutions; Mortgages","O15: Economic Development: Human Resources; Human Development; Income Distribution; Migration","O16: Economic Development: Financial Markets; Saving and Capital Investment; Corporate Finance and Governance","","","","",10.520992,10.503195,0,0,0,0,0,0,0.017629,10.503195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168,0,0,0,0,0,2008,6,"2008-6-01"
34,"aer_98_3_2","aer",98,3,2,"Perspectives on Mechanism Design in Economic Theory","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.586","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.586",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_2.html","2008/06",0,"MB",NA,"D82: Asymmetric and Private Information, , , , , , ","D82: Asymmetric and Private Information","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,6,"2008-6-01"
35,"aer_98_3_20","aer",98,3,20,"Reference-Dependent Preferences and Labor Supply: The Case of New York City Taxi Drivers","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.1069","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.1069","http://www.aeaweb.org/aer/data/june08/20030605_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_20.html","2008/06",0.17283,"MB",NA,"J22: Time Allocation and Labor Supply, L92: Railroads and Other Surface Transportation, , , , , ","J22: Time Allocation and Labor Supply","L92: Railroads and Other Surface Transportation","","","","","",1.008333,0.99432,0,0,0,0,0,0,0,0.99432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6,"2008-6-01"
36,"aer_98_3_21","aer",98,3,21,"The Interaction of Public and Private Insurance: Medicaid and the Long-Term Care Insurance Market","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.1083","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.1083","http://www.aeaweb.org/aer/data/june08/20050525_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_21.html","2008/06",0.06605,"MB",NA,"G22: Insurance; Insurance Companies, I18: Health: Government Policy; Regulation; Public Health, I38: Welfare and Poverty: Government Programs; Provision and Effects of Welfare Programs, , , , ","G22: Insurance; Insurance Companies","I18: Health: Government Policy; Regulation; Public Health","I38: Welfare and Poverty: Government Programs; Provision and Effects of Welfare Programs","","","","",0.133714,0,0,0,0,0,0,0,0,0,0,0.036734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6,"2008-6-01"
37,"aer_98_3_22","aer",98,3,22,"Estimates of the Impact of Crime Risk on Property Values from Megan's Laws","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.1103","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.1103","http://www.aeaweb.org/aer/data/june08/20060620_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_22.html","2008/06",6.87,"MB",NA,"K42: Illegal Behavior and the Enforcement of Law, R31: Housing Supply and Markets, R23: Urban, Rural, and Regional Economics: Regional Migration; Regional Labor Markets; Population, , , , ","K42: Illegal Behavior and the Enforcement of Law","R31: Housing Supply and Markets","R23: Urban, Rural, and Regional Economics: Regional Migration; Regional Labor Markets; Population","","","","",7.256985,7.256985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.256985,0,2008,6,"2008-6-01"
38,"aer_98_3_23","aer",98,3,23,"Ordering the Extraction of Polluting Nonrenewable Resources","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.1128","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.1128",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_23.html","2008/06",0,"MB",NA,"Q38: Nonrenewable Resources and Conservation: Government Policy, Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling, Q58: Environmental Economics: Government Policy, Q32: Exhaustible Resources and Economic Development, , , ","Q38: Nonrenewable Resources and Conservation: Government Policy","Q53: Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling","Q58: Environmental Economics: Government Policy","Q32: Exhaustible Resources and Economic Development","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,6,"2008-6-01"
39,"aer_98_3_24","aer",98,3,24,"Strotz Meets Allais: Diminishing Impatience and the Certainty Effect","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.1145","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.1145",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_24.html","2008/06",0,"MB",NA,"D81: Criteria for Decision-Making under Risk and Uncertainty, D12: Consumer Economics: Empirical Analysis, , , , , ","D81: Criteria for Decision-Making under Risk and Uncertainty","D12: Consumer Economics: Empirical Analysis","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,6,"2008-6-01"
40,"aer_98_3_25","aer",98,3,25,"Monetary Policy, Judgment, and Near-Rational Exuberance","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.1163","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.1163","http://www.aeaweb.org/aer/data/june08/20051011_data.zip","D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_25.html","2008/06",0.01869,"MB",NA,"E17: General Aggregative Models: Forecasting and Simulation, E31: Price Level; Inflation; Deflation, E52: Monetary Policy, , , , ","E17: General Aggregative Models: Forecasting and Simulation","E31: Price Level; Inflation; Deflation","E52: Monetary Policy","","","","",0.113323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6,"2008-6-01"
41,"aer_98_3_26","aer",98,3,26,"Evolution of Time Preference by Natural Selection: Comment","FALSE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.98.3.1178","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.98.3.1178",NA,"D:/libraries/ScrapAER/html/aer_vol_98_issue_3_article_26.html","2008/06",0,"MB",NA,"D11: Consumer Economics: Theory, D91: Intertemporal Consumer Choice; Life Cycle Models and Saving, , , , , ","D11: Consumer Economics: Theory","D91: Intertemporal Consumer Choice; Life Cycle Models and Saving","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,6,"2008-6-01"
